claim_id,worker_id,zone_id,week_start_date,gps_deviation_score,device_id_reuse_count,claim_vs_event_gap_minutes,claims_per_worker_per_month,claimed_amount,earnings_loss_amount,disruption_impact_ratio,zone_disruption_risk_index,gps_anomaly_flag,syndicate_device_flag,timing_gap_anomaly_flag,is_fraud_label
CLM_80925,W_f645fd9efe1240f5,ZONE_DEL_01,2026-07-06,0.26,1,16,1,1039.73,1485.33,0.803,0.5602,0,0,0,0
CLM_80926,W_f645fd9efe1240f5,ZONE_DEL_01,2026-07-20,2.26,1,69,1,308.24,440.34,0.248,0.2667,0,0,0,0
CLM_80927,W_f645fd9efe1240f5,ZONE_DEL_01,2026-08-03,0.89,1,12,3,870.27,1243.25,0.668,0.4771,0,0,0,0
CLM_80928,W_f645fd9efe1240f5,ZONE_DEL_01,2026-08-17,1.08,1,43,3,219.55,313.65,0.15,0.2655,0,0,0,1
CLM_80929,W_7b5f20e591e32066,ZONE_DEL_01,2026-06-29,2.69,1,50,2,566.77,809.67,0.155,0.1633,0,0,0,0
CLM_80930,W_7b5f20e591e32066,ZONE_DEL_01,2026-07-06,0.11,1,17,1,2634.67,3763.81,0.834,0.5602,0,0,0,0
CLM_80931,W_7b5f20e591e32066,ZONE_DEL_01,2026-07-20,1.6,1,131,2,1018.88,1455.54,0.309,0.2667,0,0,0,0
CLM_80932,W_7b5f20e591e32066,ZONE_DEL_01,2026-08-03,0.2,1,33,3,2525.51,3607.87,0.806,0.4771,0,0,0,0
CLM_80933,W_7b5f20e591e32066,ZONE_DEL_01,2026-08-17,1.71,1,15,3,542.0,774.29,0.15,0.2655,0,0,0,0
CLM_80934,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-06-29,1.79,1,11,3,1189.8,1699.71,0.85,1.0,0,0,0,0
CLM_80935,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-07-06,0.52,1,11,1,1026.94,1467.06,0.736,0.8044,0,0,0,0
CLM_80936,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-07-13,0.38,1,85,2,478.89,684.13,0.308,0.4088,0,0,0,0
CLM_80937,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-07-20,3.91,1,13,3,1199.37,1713.38,0.85,1.0,0,0,0,0
CLM_80938,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-07-27,0.4,1,12,1,511.16,730.23,0.394,0.3856,0,0,0,0
CLM_80939,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-08-03,0.93,1,49,1,435.81,622.59,0.314,0.277,0,0,0,0
CLM_80940,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-08-10,0.47,1,42,3,420.67,600.95,0.286,0.3243,0,0,0,1
CLM_80941,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-08-17,0.14,1,15,4,752.4,1074.86,0.547,0.3303,0,0,0,0
CLM_80942,W_8d66499a52e9e594,ZONE_BLR_01,2026-06-29,2.17,1,7,2,274.86,392.66,0.15,0.244,0,0,0,0
CLM_80943,W_8d66499a52e9e594,ZONE_BLR_01,2026-07-20,0.81,1,12,2,254.86,364.09,0.15,0.2806,0,0,0,0
CLM_80944,W_8d66499a52e9e594,ZONE_BLR_01,2026-08-03,0.68,1,42,2,463.12,661.6,0.259,0.2789,0,0,0,0
CLM_80945,W_8d66499a52e9e594,ZONE_BLR_01,2026-08-17,2.15,1,15,1,178.4,254.86,0.15,0.2639,0,0,0,0
CLM_80946,W_1d754e2690582565,ZONE_BLR_01,2026-06-29,1.19,1,9,2,496.44,709.2,0.15,0.244,0,0,0,0
CLM_80947,W_1d754e2690582565,ZONE_BLR_01,2026-07-20,2.17,1,56,1,748.15,1068.79,0.15,0.2806,0,0,0,0
CLM_80948,W_1d754e2690582565,ZONE_BLR_01,2026-08-03,0.38,1,21,1,1130.9,1615.57,0.288,0.2789,0,0,0,0
CLM_80949,W_1d754e2690582565,ZONE_BLR_01,2026-08-17,0.37,1,5,2,730.93,1044.18,0.15,0.2639,0,0,0,0
CLM_80950,W_535007592ece7574,ZONE_MAA_01,2026-07-06,1.62,1,36,3,235.12,335.88,0.15,0.2267,0,0,0,0
CLM_80951,W_535007592ece7574,ZONE_MAA_01,2026-09-14,0.12,1,25,1,328.36,469.08,0.15,0.2595,0,0,0,0
CLM_80952,W_22dceba1048f7f9f,ZONE_BLR_01,2026-06-29,1.16,1,125,3,553.53,790.76,0.15,0.244,0,0,0,0
CLM_80953,W_22dceba1048f7f9f,ZONE_BLR_01,2026-07-20,1.28,1,1751,1,793.41,1133.45,0.15,0.2806,0,0,1,1
CLM_80954,W_22dceba1048f7f9f,ZONE_BLR_01,2026-08-03,0.46,1,18,2,904.55,1292.22,0.187,0.2789,0,0,0,0
CLM_80955,W_22dceba1048f7f9f,ZONE_BLR_01,2026-08-17,1.46,1,27,1,836.63,1195.18,0.15,0.2639,0,0,0,0
CLM_80956,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-06-29,0.73,1,23,3,1796.68,2566.68,0.85,1.0,0,0,0,0
CLM_80957,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-07-06,1.03,1,81,2,1803.79,2576.85,0.85,0.8044,0,0,0,0
CLM_80958,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-07-13,0.01,1,54,1,643.79,919.7,0.332,0.4088,0,0,0,0
CLM_80959,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-07-20,2.98,1,16,1,1789.74,2556.77,0.85,1.0,0,0,0,0
CLM_80960,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-07-27,2.93,1,163,2,1367.36,1953.37,0.657,0.3856,0,0,0,0
CLM_80961,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-08-03,0.96,1,28,1,737.04,1052.91,0.369,0.277,0,0,0,0
CLM_80962,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-08-10,1.98,1,57,1,645.98,922.83,0.275,0.3243,0,0,0,0
CLM_80963,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-08-17,1.84,1,21,5,1072.53,1532.19,0.523,0.3303,0,0,0,0
CLM_80964,W_3cd0a8ccfe7b0aef,ZONE_MAA_01,2026-07-06,4.14,1,46,2,280.2,400.28,0.15,0.2267,0,0,0,0
CLM_80965,W_3cd0a8ccfe7b0aef,ZONE_MAA_01,2026-09-14,0.06,1,20,2,167.16,238.8,0.15,0.2595,0,0,0,0
CLM_80966,W_2ca3fca94dcc3868,ZONE_MAA_01,2026-07-06,1.62,1,11,1,221.51,316.45,0.15,0.2267,0,0,0,0
CLM_80967,W_2ca3fca94dcc3868,ZONE_MAA_01,2026-09-14,4.03,1,66,3,317.68,453.83,0.15,0.2595,0,0,0,1
CLM_80968,W_21e5f0fa359b064e,ZONE_HYD_01,2026-07-13,1.84,1,19,2,435.75,622.5,0.15,0.26,0,0,0,1
CLM_80969,W_21e5f0fa359b064e,ZONE_HYD_01,2026-07-27,0.96,1,6,2,1209.93,1728.47,0.291,0.2614,0,0,0,0
CLM_80970,W_21e5f0fa359b064e,ZONE_HYD_01,2026-08-17,1.56,1,9,2,701.77,1002.53,0.21,0.2359,0,0,0,0
CLM_80971,W_21e5f0fa359b064e,ZONE_HYD_01,2026-09-07,0.28,1,78,3,655.3,936.15,0.15,0.2599,0,0,0,0
CLM_80972,W_fe57a5c12bf8a432,ZONE_DEL_01,2026-06-29,0.4,1,75,1,468.14,668.77,0.155,0.1633,0,0,0,0
CLM_80973,W_fe57a5c12bf8a432,ZONE_DEL_01,2026-07-06,1.26,1,96,4,2469.33,3527.62,0.664,0.5602,0,0,0,0
CLM_80974,W_fe57a5c12bf8a432,ZONE_DEL_01,2026-07-20,0.7,1,2234,1,926.26,1323.23,0.216,0.2667,0,0,1,1
CLM_80975,W_fe57a5c12bf8a432,ZONE_DEL_01,2026-08-03,0.9,1,96,3,2078.08,2968.68,0.562,0.4771,0,0,0,0
CLM_80976,W_fe57a5c12bf8a432,ZONE_DEL_01,2026-08-17,2.78,1,62,3,436.4,623.43,0.15,0.2655,0,0,0,0
CLM_80977,W_20541588942f189c,ZONE_HYD_01,2026-07-13,2.38,1,63,2,546.53,780.76,0.15,0.26,0,0,0,0
CLM_80978,W_20541588942f189c,ZONE_HYD_01,2026-07-27,1.31,1,18,1,827.92,1182.75,0.272,0.2614,0,0,0,0
CLM_80979,W_20541588942f189c,ZONE_HYD_01,2026-08-17,6.6,1,41,4,677.19,967.41,0.21,0.2359,0,0,0,0
CLM_80980,W_20541588942f189c,ZONE_HYD_01,2026-09-07,2.22,1,63,1,395.8,565.43,0.15,0.2599,0,0,0,0
CLM_80981,W_4191324fcc89de5b,ZONE_DEL_01,2026-06-29,40.47,1,110,2,330.41,472.01,0.155,0.1633,1,0,0,1
CLM_80982,W_4191324fcc89de5b,ZONE_DEL_01,2026-07-06,0.25,1,25,2,1390.58,1986.54,0.688,0.5602,0,0,0,0
CLM_80983,W_4191324fcc89de5b,ZONE_DEL_01,2026-07-20,0.84,1,34,1,562.68,803.83,0.244,0.2667,0,0,0,0
CLM_80984,W_4191324fcc89de5b,ZONE_DEL_01,2026-08-03,1.35,1,49,2,1262.2,1803.14,0.625,0.4771,0,0,0,0
CLM_80985,W_4191324fcc89de5b,ZONE_DEL_01,2026-08-17,0.53,1,12,1,347.89,496.99,0.15,0.2655,0,0,0,0
CLM_80986,W_9c08dd861479a8c2,ZONE_HYD_01,2026-07-13,1.0,1,205,2,679.35,970.5,0.15,0.26,0,0,0,0
CLM_80987,W_9c08dd861479a8c2,ZONE_HYD_01,2026-07-27,0.68,1,73,1,884.6,1263.71,0.228,0.2614,0,0,0,0
CLM_80988,W_9c08dd861479a8c2,ZONE_HYD_01,2026-08-17,1.75,1,253,1,823.77,1176.82,0.21,0.2359,0,0,0,0
CLM_80989,W_9c08dd861479a8c2,ZONE_HYD_01,2026-09-07,2.73,1,29,1,495.82,708.31,0.15,0.2599,0,0,0,0
CLM_80990,W_60cf4047962e17f3,ZONE_BOM_01,2026-06-29,0.47,1,94,1,1761.35,2516.22,0.85,1.0,0,0,0,0
CLM_80991,W_60cf4047962e17f3,ZONE_BOM_01,2026-07-06,0.82,1,65,4,1550.49,2214.98,0.747,0.8044,0,0,0,0
CLM_80992,W_60cf4047962e17f3,ZONE_BOM_01,2026-07-13,1.56,1,97,1,952.95,1361.36,0.439,0.4088,0,0,0,0
CLM_80993,W_60cf4047962e17f3,ZONE_BOM_01,2026-07-20,0.51,1,2529,9,1740.09,2485.85,0.85,1.0,0,0,1,1
CLM_80994,W_60cf4047962e17f3,ZONE_BOM_01,2026-07-27,37.18,1,27,2,956.54,1366.49,0.462,0.3856,1,0,0,1
CLM_80995,W_60cf4047962e17f3,ZONE_BOM_01,2026-08-03,0.48,1,7,1,748.36,1069.08,0.33,0.277,0,0,0,0
CLM_80996,W_60cf4047962e17f3,ZONE_BOM_01,2026-08-10,2.13,1,54,1,589.2,841.71,0.28,0.3243,0,0,0,0
CLM_80997,W_60cf4047962e17f3,ZONE_BOM_01,2026-08-17,0.99,1,738,3,1003.26,1433.23,0.495,0.3303,0,0,1,1
CLM_80998,W_832c807f831f172c,ZONE_MAA_01,2026-07-06,2.25,1,14,1,361.07,515.81,0.15,0.2267,0,0,0,0
CLM_80999,W_832c807f831f172c,ZONE_MAA_01,2026-09-14,0.92,1,6,3,370.17,528.81,0.15,0.2595,0,0,0,0
CLM_81000,W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-06-29,1.91,1,15,2,199.42,284.89,0.15,0.244,0,0,0,0
CLM_81001,W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-07-20,0.71,1,19,4,297.13,424.47,0.15,0.2806,0,0,0,0
CLM_81002,W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-08-03,3.18,1,24,2,261.93,374.19,0.17,0.2789,0,0,0,0
CLM_81003,W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-08-17,2.11,1,82,2,253.66,362.37,0.15,0.2639,0,0,0,0
CLM_81004,W_a7883198270353c0,ZONE_HYD_01,2026-07-13,1.02,1,124,2,698.82,998.31,0.15,0.26,0,0,0,0
CLM_81005,W_a7883198270353c0,ZONE_HYD_01,2026-07-27,1.23,1,26,2,730.63,1043.76,0.162,0.2614,0,0,0,0
CLM_81006,W_a7883198270353c0,ZONE_HYD_01,2026-08-17,0.53,1,69,1,980.06,1400.08,0.21,0.2359,0,0,0,0
CLM_81007,W_a7883198270353c0,ZONE_HYD_01,2026-09-07,1.05,1,27,2,848.99,1212.85,0.15,0.2599,0,0,0,0
CLM_81008,W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-06-29,0.63,1,23,1,2992.5,4275.0,0.85,1.0,0,0,0,0
CLM_81009,W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-07-06,2.0,1,1295,3,2962.95,4232.79,0.85,0.8044,0,0,1,1
CLM_81010,W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-07-13,0.45,1,33,2,1635.68,2336.68,0.47,0.4088,0,0,0,0
CLM_81011,W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-07-20,0.72,1,50,2,2981.48,4259.26,0.85,1.0,0,0,0,0
CLM_81012,W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-07-27,2.2,1,14,2,1864.95,2664.21,0.548,0.3856,0,0,0,0
CLM_81013,W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-08-03,1.37,1,73,1,1339.59,1913.7,0.399,0.277,0,0,0,0
CLM_81014,W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-08-10,0.57,1,24,4,1447.67,2068.1,0.406,0.3243,0,0,0,0
CLM_81015,W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-08-17,2.72,1,18,2,1853.83,2648.33,0.535,0.3303,0,0,0,0
CLM_81016,W_f4470ec81aeb9bab,ZONE_BOM_01,2026-06-29,1.35,1,39,2,4160.53,5943.62,0.85,1.0,0,0,0,0
CLM_81017,W_f4470ec81aeb9bab,ZONE_BOM_01,2026-07-06,3.26,1,33,1,3820.5,5457.86,0.79,0.8044,0,0,0,0
CLM_81018,W_f4470ec81aeb9bab,ZONE_BOM_01,2026-07-13,26.48,1,33,2,1989.38,2841.97,0.383,0.4088,1,0,0,1
CLM_81019,W_f4470ec81aeb9bab,ZONE_BOM_01,2026-07-20,0.14,1,2033,1,4146.18,5923.12,0.85,1.0,0,0,1,1
CLM_81020,W_f4470ec81aeb9bab,ZONE_BOM_01,2026-07-27,3.46,1,5,1,2650.02,3785.74,0.533,0.3856,0,0,0,0
CLM_81021,W_f4470ec81aeb9bab,ZONE_BOM_01,2026-08-03,1.02,1,20,2,1984.95,2835.65,0.413,0.277,0,0,0,0
CLM_81022,W_f4470ec81aeb9bab,ZONE_BOM_01,2026-08-10,1.76,1,21,3,1370.14,1957.34,0.312,0.3243,0,0,0,0
CLM_81023,W_f4470ec81aeb9bab,ZONE_BOM_01,2026-08-17,1.29,1,29,3,2562.34,3660.48,0.532,0.3303,0,0,0,0
CLM_81024,W_f4470ec81aeb9bab,ZONE_BOM_01,2026-08-31,0.33,1,35,1,878.22,1254.6,0.153,0.256,0,0,0,0
CLM_81025,W_f1f1fac7d9116b07,ZONE_DEL_01,2026-06-29,24.03,1,27,2,604.42,863.46,0.155,0.1633,1,0,0,1
CLM_81026,W_f1f1fac7d9116b07,ZONE_DEL_01,2026-07-06,1.8,1,214,2,2648.44,3783.48,0.722,0.5602,0,0,0,0
CLM_81027,W_f1f1fac7d9116b07,ZONE_DEL_01,2026-07-20,0.96,1,68,2,1147.22,1638.89,0.286,0.2667,0,0,0,0
CLM_81028,W_f1f1fac7d9116b07,ZONE_DEL_01,2026-08-03,1.03,1,120,2,2971.28,4244.68,0.789,0.4771,0,0,0,0
CLM_81029,W_f1f1fac7d9116b07,ZONE_DEL_01,2026-08-17,0.24,1,14,2,415.39,593.42,0.15,0.2655,0,0,0,0
CLM_81030,W_76ead4db0148350b,ZONE_HYD_01,2026-07-13,0.55,1,144,1,586.63,838.05,0.15,0.26,0,0,0,0
CLM_81031,W_76ead4db0148350b,ZONE_HYD_01,2026-07-27,1.31,1,31,2,1084.48,1549.26,0.231,0.2614,0,0,0,0
CLM_81032,W_76ead4db0148350b,ZONE_HYD_01,2026-08-17,1.31,1,81,1,956.15,1365.93,0.21,0.2359,0,0,0,0
CLM_81033,W_76ead4db0148350b,ZONE_HYD_01,2026-09-07,2.62,1,88,5,696.3,994.71,0.15,0.2599,0,0,0,0
CLM_81034,W_ded54ba83bded451,ZONE_MAA_01,2026-07-06,0.08,1,102,1,501.88,716.97,0.15,0.2267,0,0,0,0
CLM_81035,W_ded54ba83bded451,ZONE_MAA_01,2026-09-14,0.82,1,9,3,631.45,902.07,0.15,0.2595,0,0,0,0
CLM_81036,W_ac902edef4df6a26,ZONE_BLR_01,2026-06-29,0.46,1,25,3,800.42,1143.46,0.15,0.244,0,0,0,0
CLM_81037,W_ac902edef4df6a26,ZONE_BLR_01,2026-07-20,0.76,1,49,1,862.87,1232.67,0.15,0.2806,0,0,0,0
CLM_81038,W_ac902edef4df6a26,ZONE_BLR_01,2026-08-03,0.14,1,78,5,1323.86,1891.23,0.297,0.2789,0,0,0,0
CLM_81039,W_ac902edef4df6a26,ZONE_BLR_01,2026-08-17,0.62,1,14,1,834.9,1192.72,0.15,0.2639,0,0,0,0
CLM_81040,W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-06-29,0.67,1,46,1,620.85,886.93,0.15,0.244,0,0,0,0
CLM_81041,W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-07-20,0.2,1,44,4,473.79,676.85,0.15,0.2806,0,0,0,0
CLM_81042,W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-08-03,2.26,1,26,2,952.84,1361.2,0.223,0.2789,0,0,0,0
CLM_81043,W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-08-17,1.89,1,32,3,567.34,810.49,0.15,0.2639,0,0,0,0
CLM_81044,W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-07-13,0.56,1,42,4,604.18,863.12,0.15,0.26,0,0,0,0
CLM_81045,W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-07-27,1.0,1,59,2,1122.87,1604.1,0.317,0.2614,0,0,0,0
CLM_81046,W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-08-17,1.89,1,61,2,815.01,1164.3,0.21,0.2359,0,0,0,0
CLM_81047,W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-09-07,1.29,1,11,3,532.55,760.79,0.15,0.2599,0,0,0,0
CLM_81048,W_785315a8d4fb0dfe,ZONE_BLR_01,2026-06-29,0.98,1,16,3,543.93,777.04,0.15,0.244,0,0,0,0
CLM_81049,W_785315a8d4fb0dfe,ZONE_BLR_01,2026-07-20,0.27,1,33,2,709.51,1013.58,0.15,0.2806,0,0,0,0
CLM_81050,W_785315a8d4fb0dfe,ZONE_BLR_01,2026-08-03,1.26,1,91,2,1302.62,1860.89,0.271,0.2789,0,0,0,0
CLM_81051,W_785315a8d4fb0dfe,ZONE_BLR_01,2026-08-17,0.37,1,89,3,482.49,689.27,0.15,0.2639,0,0,0,0
CLM_81052,W_00370cf42f741cc4,ZONE_DEL_01,2026-06-29,0.09,1,22,2,235.91,337.02,0.155,0.1633,0,0,0,0
CLM_81053,W_00370cf42f741cc4,ZONE_DEL_01,2026-07-06,0.53,1,74,3,1727.87,2468.38,0.85,0.5602,0,0,0,0
CLM_81054,W_00370cf42f741cc4,ZONE_DEL_01,2026-07-20,0.13,1,26,1,663.19,947.41,0.323,0.2667,0,0,0,0
CLM_81055,W_00370cf42f741cc4,ZONE_DEL_01,2026-08-03,1.79,1,14,4,1474.56,2106.51,0.715,0.4771,0,0,0,0
CLM_81056,W_00370cf42f741cc4,ZONE_DEL_01,2026-08-17,2.98,1,5,4,387.3,553.28,0.15,0.2655,0,0,0,0
CLM_81057,W_bf44c008157b871e,ZONE_MAA_01,2026-07-06,0.1,1,135,1,576.38,823.4,0.15,0.2267,0,0,0,0
CLM_81058,W_bf44c008157b871e,ZONE_MAA_01,2026-09-14,0.61,1,13,3,444.76,635.37,0.15,0.2595,0,0,0,0
CLM_81059,W_0d329d7b67cfbc2d,ZONE_MAA_01,2026-07-06,2.46,1,8,2,428.9,612.71,0.15,0.2267,0,0,0,0
CLM_81060,W_0d329d7b67cfbc2d,ZONE_MAA_01,2026-09-14,2.94,1,35,2,577.74,825.34,0.15,0.2595,0,0,0,0
CLM_81061,W_bd15eb9adbf10ac6,ZONE_MAA_01,2026-07-06,0.43,1,21,1,477.95,682.78,0.15,0.2267,0,0,0,0
CLM_81062,W_bd15eb9adbf10ac6,ZONE_MAA_01,2026-09-14,2.73,1,14,3,655.4,936.29,0.15,0.2595,0,0,0,0
CLM_81063,W_f345d1e6302a5109,ZONE_BLR_01,2026-06-29,1.02,1,125,2,490.77,701.1,0.15,0.244,0,0,0,0
CLM_81064,W_f345d1e6302a5109,ZONE_BLR_01,2026-07-20,1.14,1,14,1,426.85,609.79,0.15,0.2806,0,0,0,0
CLM_81065,W_f345d1e6302a5109,ZONE_BLR_01,2026-08-03,1.43,1,27,2,706.04,1008.63,0.186,0.2789,0,0,0,0
CLM_81066,W_f345d1e6302a5109,ZONE_BLR_01,2026-08-17,0.55,1,19,3,539.11,770.16,0.15,0.2639,0,0,0,0
CLM_81067,W_229b1e6b7f228932,ZONE_MAA_01,2026-07-06,1.11,1,34,2,686.92,981.32,0.15,0.2267,0,0,0,0
CLM_81068,W_229b1e6b7f228932,ZONE_MAA_01,2026-09-14,1.88,1,49,2,650.97,929.96,0.15,0.2595,0,0,0,0
CLM_81069,W_2f8b622f24ec0cc4,ZONE_BLR_01,2026-06-29,0.37,1,36,2,663.63,948.04,0.15,0.244,0,0,0,0
CLM_81070,W_2f8b622f24ec0cc4,ZONE_BLR_01,2026-07-20,1.84,1,75,1,658.27,940.39,0.15,0.2806,0,0,0,0
CLM_81071,W_2f8b622f24ec0cc4,ZONE_BLR_01,2026-08-03,1.2,1,23,4,1332.19,1903.13,0.314,0.2789,0,0,0,0
CLM_81072,W_2f8b622f24ec0cc4,ZONE_BLR_01,2026-08-17,1.04,1,10,1,701.47,1002.1,0.15,0.2639,0,0,0,0
CLM_81073,W_e943601f7bb4f5cd,ZONE_DEL_01,2026-06-29,0.58,1,90,2,479.77,685.38,0.155,0.1633,0,0,0,0
CLM_81074,W_e943601f7bb4f5cd,ZONE_DEL_01,2026-07-06,2.22,1,10,4,2672.38,3817.69,0.817,0.5602,0,0,0,0
CLM_81075,W_e943601f7bb4f5cd,ZONE_DEL_01,2026-07-20,1.46,1,56,2,815.2,1164.57,0.263,0.2667,0,0,0,0
CLM_81076,W_e943601f7bb4f5cd,ZONE_DEL_01,2026-08-03,1.13,1,35,3,2182.62,3118.03,0.659,0.4771,0,0,0,0
CLM_81077,W_e943601f7bb4f5cd,ZONE_DEL_01,2026-08-17,2.27,1,10,1,449.92,642.74,0.15,0.2655,0,0,0,0
CLM_81078,W_e585d06545500a30,ZONE_BOM_01,2026-06-29,0.18,1,9,2,3256.99,4652.85,0.85,1.0,0,0,0,0
CLM_81079,W_e585d06545500a30,ZONE_BOM_01,2026-07-06,0.25,1,69,1,3286.2,4694.57,0.85,0.8044,0,0,0,0
CLM_81080,W_e585d06545500a30,ZONE_BOM_01,2026-07-13,1.78,1,52,1,1468.14,2097.34,0.389,0.4088,0,0,0,0
CLM_81081,W_e585d06545500a30,ZONE_BOM_01,2026-07-20,0.34,1,50,1,3276.84,4681.2,0.85,1.0,0,0,0,0
CLM_81082,W_e585d06545500a30,ZONE_BOM_01,2026-07-27,0.4,1,36,1,2091.02,2987.17,0.561,0.3856,0,0,0,0
CLM_81083,W_e585d06545500a30,ZONE_BOM_01,2026-08-03,0.7,1,32,2,1696.69,2423.85,0.445,0.277,0,0,0,0
CLM_81084,W_e585d06545500a30,ZONE_BOM_01,2026-08-10,1.96,1,12,3,908.35,1297.64,0.265,0.3243,0,0,0,0
CLM_81085,W_e585d06545500a30,ZONE_BOM_01,2026-08-17,0.81,1,202,2,1824.73,2606.76,0.486,0.3303,0,0,0,0
CLM_81086,W_8b5c8b95ddabc107,ZONE_MAA_01,2026-07-06,0.33,6,8,2,245.79,351.13,0.15,0.2267,0,1,0,0
CLM_81087,W_8b5c8b95ddabc107,ZONE_MAA_01,2026-09-14,0.92,6,92,2,283.58,405.12,0.15,0.2595,0,1,0,0
CLM_81088,W_f339fb94373aa11c,ZONE_BLR_01,2026-06-29,1.86,6,170,1,765.92,1094.17,0.15,0.244,0,1,0,0
CLM_81089,W_f339fb94373aa11c,ZONE_BLR_01,2026-07-20,1.5,6,130,1,506.32,723.31,0.15,0.2806,0,1,0,0
CLM_81090,W_f339fb94373aa11c,ZONE_BLR_01,2026-08-03,0.28,6,14,1,1332.58,1903.68,0.328,0.2789,0,1,0,0
CLM_81091,W_f339fb94373aa11c,ZONE_BLR_01,2026-08-17,0.29,6,39,1,758.43,1083.47,0.15,0.2639,0,1,0,0
CLM_81092,W_eec38e5831cb6717,ZONE_DEL_01,2026-06-29,1.29,6,55,2,891.23,1273.18,0.155,0.1633,0,1,0,0
CLM_81093,W_eec38e5831cb6717,ZONE_DEL_01,2026-07-06,1.58,6,2036,2,3057.4,4367.71,0.67,0.5602,0,1,1,1
CLM_81094,W_eec38e5831cb6717,ZONE_DEL_01,2026-07-20,5.88,6,22,2,776.63,1109.47,0.172,0.2667,0,1,0,0
CLM_81095,W_eec38e5831cb6717,ZONE_DEL_01,2026-08-03,3.35,6,47,2,2438.85,3484.07,0.539,0.4771,0,1,0,0
CLM_81096,W_eec38e5831cb6717,ZONE_DEL_01,2026-08-17,0.07,6,174,2,752.28,1074.68,0.15,0.2655,0,1,0,0
CLM_81097,W_d7366d85e70820dd,ZONE_DEL_01,2026-06-29,0.2,6,9,1,694.43,992.04,0.155,0.1633,0,1,0,0
CLM_81098,W_d7366d85e70820dd,ZONE_DEL_01,2026-07-06,0.13,6,80,3,2924.28,4177.55,0.787,0.5602,0,1,0,0
CLM_81099,W_d7366d85e70820dd,ZONE_DEL_01,2026-07-20,1.84,6,95,3,855.65,1222.36,0.221,0.2667,0,1,0,0
CLM_81100,W_d7366d85e70820dd,ZONE_DEL_01,2026-08-03,3.87,6,7,2,2288.89,3269.84,0.62,0.4771,0,1,0,0
CLM_81101,W_d7366d85e70820dd,ZONE_DEL_01,2026-08-17,1.44,6,76,3,617.25,881.78,0.15,0.2655,0,1,0,0
CLM_81102,W_0f0fadf154903acc,ZONE_DEL_01,2026-06-29,1.09,6,172,3,677.31,967.59,0.155,0.1633,0,1,0,0
CLM_81103,W_0f0fadf154903acc,ZONE_DEL_01,2026-07-06,0.37,6,15,3,2603.61,3719.45,0.737,0.5602,0,1,0,0
CLM_81104,W_0f0fadf154903acc,ZONE_DEL_01,2026-07-20,1.88,6,34,3,854.76,1221.09,0.263,0.2667,0,1,0,0
CLM_81105,W_0f0fadf154903acc,ZONE_DEL_01,2026-08-03,1.87,6,8,1,1861.24,2658.92,0.517,0.4771,0,1,0,0
CLM_81106,W_0f0fadf154903acc,ZONE_DEL_01,2026-08-17,2.82,6,69,1,484.01,691.45,0.15,0.2655,0,1,0,0
CLM_81107,W_7f8fae32e08b63ff,ZONE_MAA_01,2026-07-06,0.95,6,252,3,579.29,827.56,0.15,0.2267,0,1,0,0
CLM_81108,W_7f8fae32e08b63ff,ZONE_MAA_01,2026-09-14,1.16,6,81,2,661.88,945.54,0.15,0.2595,0,1,0,0
CLM_81109,W_61c848c01c1489b0,ZONE_BOM_01,2026-06-29,0.36,6,36,3,2736.17,3908.82,0.85,1.0,0,1,0,0
