claim_id,worker_id,zone_id,week_start_date,claim_timestamp,disruption_event_id,gps_deviation_score,device_id,device_id_reuse_count,syndicate_cluster_flag,weather_verification_discrepancy,claim_vs_event_gap_minutes,claims_per_worker_per_month,claimed_amount,approved_amount,is_fraud_label
CLM_80622,W_09f55b06fea94393,ZONE_BOM_01,2026-07-13,2026-07-14 01:16:00,EVT_ZONE_BOM_01_20260713,1.18,DEV_aa9ecc868e74,1,False,0.05,76,1,1859.42,1859.42,0
CLM_80623,W_09f55b06fea94393,ZONE_BOM_01,2026-07-20,2026-07-21 00:32:00,EVT_ZONE_BOM_01_20260720,0.58,DEV_aa9ecc868e74,1,False,0.1,32,3,2531.63,2531.63,0
CLM_80624,W_09f55b06fea94393,ZONE_BOM_01,2026-07-27,2026-08-01 00:22:00,EVT_ZONE_BOM_01_20260727,1.64,DEV_aa9ecc868e74,1,False,0.0,22,2,1919.99,1919.99,0
CLM_80625,W_09f55b06fea94393,ZONE_BOM_01,2026-08-03,2026-08-07 00:16:00,EVT_ZONE_BOM_01_20260803,0.7,DEV_aa9ecc868e74,1,False,0.01,16,3,1327.02,1327.02,0
CLM_80626,W_09f55b06fea94393,ZONE_BOM_01,2026-08-10,2026-08-15 00:20:00,EVT_ZONE_BOM_01_20260810,1.48,DEV_aa9ecc868e74,1,False,0.08,20,1,2040.53,2040.53,0
CLM_80627,W_09f55b06fea94393,ZONE_BOM_01,2026-08-17,2026-08-18 00:30:00,EVT_ZONE_BOM_01_20260817,0.74,DEV_aa9ecc868e74,1,False,0.03,30,3,2322.46,2322.46,0
CLM_80628,W_8f1e62a4025d151f,ZONE_BLR_01,2026-06-29,2026-07-04 01:16:00,EVT_ZONE_BLR_01_20260629,0.7,DEV_b4d6a8bc83a1,1,False,0.08,76,1,315.94,315.94,0
CLM_80629,W_8f1e62a4025d151f,ZONE_BLR_01,2026-07-20,2026-07-24 00:12:00,EVT_ZONE_BLR_01_20260720,0.73,DEV_b4d6a8bc83a1,1,False,0.09,12,3,384.63,384.63,0
CLM_80630,W_8f1e62a4025d151f,ZONE_BLR_01,2026-08-03,2026-08-04 00:11:00,EVT_ZONE_BLR_01_20260803,2.94,DEV_b4d6a8bc83a1,1,False,0.07,11,2,767.99,767.99,0
CLM_80631,W_8f1e62a4025d151f,ZONE_BLR_01,2026-08-17,2026-08-19 00:12:00,EVT_ZONE_BLR_01_20260817,0.6,DEV_b4d6a8bc83a1,1,False,0.05,12,2,424.54,424.54,0
CLM_80632,W_5fd6fc233c629496,ZONE_BLR_01,2026-06-29,2026-06-30 01:22:00,EVT_ZONE_BLR_01_20260629,0.18,DEV_bbe5583618ec,1,False,0.04,82,2,299.4,299.4,0
CLM_80633,W_5fd6fc233c629496,ZONE_BLR_01,2026-07-20,2026-07-22 23:16:00,EVT_ZONE_BLR_01_20260720,1.63,DEV_bbe5583618ec,1,False,0.0,2836,5,291.62,0.0,1
CLM_80634,W_5fd6fc233c629496,ZONE_BLR_01,2026-08-03,2026-08-05 00:23:00,EVT_ZONE_BLR_01_20260803,1.39,DEV_bbe5583618ec,1,False,0.09,23,3,434.35,434.35,0
CLM_80635,W_5fd6fc233c629496,ZONE_BLR_01,2026-08-17,2026-08-19 19:45:00,EVT_ZONE_BLR_01_20260817,4.97,DEV_bbe5583618ec,1,False,0.09,2625,2,311.11,0.0,1
CLM_80636,W_7bf86a3e77822877,ZONE_DEL_01,2026-06-29,2026-07-02 00:09:00,EVT_ZONE_DEL_01_20260629,0.91,DEV_47b3a2678d51,1,False,0.03,9,3,194.34,194.34,0
CLM_80637,W_7bf86a3e77822877,ZONE_DEL_01,2026-07-06,2026-07-10 00:11:00,EVT_ZONE_DEL_01_20260706,0.38,DEV_47b3a2678d51,1,False,0.01,11,5,1420.45,1420.45,0
CLM_80638,W_7bf86a3e77822877,ZONE_DEL_01,2026-07-20,2026-07-25 00:06:00,EVT_ZONE_DEL_01_20260720,1.23,DEV_47b3a2678d51,1,False,0.05,6,1,506.0,506.0,0
CLM_80639,W_7bf86a3e77822877,ZONE_DEL_01,2026-08-03,2026-08-05 00:59:00,EVT_ZONE_DEL_01_20260803,0.62,DEV_47b3a2678d51,1,False,0.08,59,1,1140.59,1140.59,0
CLM_80640,W_7bf86a3e77822877,ZONE_DEL_01,2026-08-17,2026-08-22 00:26:00,EVT_ZONE_DEL_01_20260817,0.4,DEV_47b3a2678d51,1,False,0.05,26,2,194.36,194.36,0
CLM_80641,W_35c97ac5ec454310,ZONE_HYD_01,2026-07-13,2026-07-18 00:07:00,EVT_ZONE_HYD_01_20260713,1.64,DEV_7b0dcef47d3f,1,False,0.07,7,1,499.31,499.31,0
CLM_80642,W_35c97ac5ec454310,ZONE_HYD_01,2026-07-27,2026-07-28 00:44:00,EVT_ZONE_HYD_01_20260727,1.84,DEV_7b0dcef47d3f,1,False,0.05,44,2,645.97,645.97,0
CLM_80643,W_35c97ac5ec454310,ZONE_HYD_01,2026-08-17,2026-08-19 00:46:00,EVT_ZONE_HYD_01_20260817,1.82,DEV_7b0dcef47d3f,1,False,0.05,46,3,832.76,832.76,0
CLM_80644,W_35c97ac5ec454310,ZONE_HYD_01,2026-09-07,2026-09-11 00:21:00,EVT_ZONE_HYD_01_20260907,0.99,DEV_7b0dcef47d3f,1,False,0.05,21,2,674.16,674.16,0
CLM_80645,W_f8858ff3e5051c86,ZONE_MAA_01,2026-07-06,2026-07-08 02:52:00,EVT_ZONE_MAA_01_20260706,0.54,DEV_927c7001360f,1,False,0.07,172,3,452.77,452.77,0
CLM_80646,W_f8858ff3e5051c86,ZONE_MAA_01,2026-09-14,2026-09-17 01:06:00,EVT_ZONE_MAA_01_20260914,19.78,DEV_927c7001360f,1,False,0.05,66,3,340.6,0.0,1
CLM_80647,W_f32a3843bf2929a5,ZONE_BLR_01,2026-06-29,2026-07-04 00:17:00,EVT_ZONE_BLR_01_20260629,2.27,DEV_6d7fdee7527f,1,False,0.07,17,2,481.87,481.87,0
CLM_80648,W_f32a3843bf2929a5,ZONE_BLR_01,2026-07-20,2026-07-22 01:12:00,EVT_ZONE_BLR_01_20260720,0.63,DEV_6d7fdee7527f,1,False,0.1,72,5,518.79,518.79,0
CLM_80649,W_f32a3843bf2929a5,ZONE_BLR_01,2026-08-03,2026-08-04 00:39:00,EVT_ZONE_BLR_01_20260803,1.67,DEV_6d7fdee7527f,1,False,0.1,39,5,741.22,741.22,0
CLM_80650,W_f32a3843bf2929a5,ZONE_BLR_01,2026-08-17,2026-08-22 01:32:00,EVT_ZONE_BLR_01_20260817,1.24,DEV_6d7fdee7527f,1,False,0.09,92,2,659.08,659.08,0
CLM_80651,W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-06-29,2026-07-02 03:35:00,EVT_ZONE_DEL_01_20260629,0.59,DEV_15d01aa5a3a6,1,False,0.03,215,1,328.57,328.57,0
CLM_80652,W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-07-06,2026-07-07 00:33:00,EVT_ZONE_DEL_01_20260706,2.13,DEV_15d01aa5a3a6,1,False,0.03,33,3,1765.04,1765.04,0
CLM_80653,W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-07-20,2026-07-25 00:56:00,EVT_ZONE_DEL_01_20260720,2.31,DEV_15d01aa5a3a6,1,False,0.08,56,3,475.46,475.46,0
CLM_80654,W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-08-03,2026-08-08 00:59:00,EVT_ZONE_DEL_01_20260803,0.9,DEV_15d01aa5a3a6,1,False,0.07,59,3,1462.39,1462.39,0
CLM_80655,W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-08-17,2026-08-19 00:23:00,EVT_ZONE_DEL_01_20260817,1.44,DEV_15d01aa5a3a6,1,False,0.07,23,3,405.4,405.4,0
CLM_80656,W_352b016972689a21,ZONE_DEL_01,2026-06-29,2026-07-04 01:29:00,EVT_ZONE_DEL_01_20260629,0.83,DEV_d39a85876c7c,1,False,0.09,89,4,760.44,760.44,0
CLM_80657,W_352b016972689a21,ZONE_DEL_01,2026-07-06,2026-07-09 00:36:00,EVT_ZONE_DEL_01_20260706,42.3,DEV_d39a85876c7c,1,False,0.1,36,2,3512.15,0.0,1
CLM_80658,W_352b016972689a21,ZONE_DEL_01,2026-07-20,2026-07-24 00:10:00,EVT_ZONE_DEL_01_20260720,3.73,DEV_d39a85876c7c,1,False,0.1,10,1,1764.04,1764.04,0
CLM_80659,W_352b016972689a21,ZONE_DEL_01,2026-08-03,2026-08-08 00:16:00,EVT_ZONE_DEL_01_20260803,0.54,DEV_d39a85876c7c,1,False,0.03,16,1,3552.44,3552.44,0
CLM_80660,W_352b016972689a21,ZONE_DEL_01,2026-08-17,2026-08-22 01:42:00,EVT_ZONE_DEL_01_20260817,0.62,DEV_d39a85876c7c,1,False,0.07,102,3,454.64,454.64,0
CLM_80661,W_60553a562ab6a7f2,ZONE_DEL_01,2026-06-29,2026-07-02 00:09:00,EVT_ZONE_DEL_01_20260629,21.34,DEV_806c63ff5814,1,False,0.03,9,2,546.65,0.0,1
CLM_80662,W_60553a562ab6a7f2,ZONE_DEL_01,2026-07-06,2026-07-11 02:07:00,EVT_ZONE_DEL_01_20260706,2.5,DEV_806c63ff5814,1,False,0.08,127,3,3185.53,3185.53,0
CLM_80663,W_60553a562ab6a7f2,ZONE_DEL_01,2026-07-20,2026-07-23 00:08:00,EVT_ZONE_DEL_01_20260720,0.88,DEV_806c63ff5814,1,False,0.03,8,1,888.62,888.62,0
CLM_80664,W_60553a562ab6a7f2,ZONE_DEL_01,2026-08-03,2026-08-06 00:30:00,EVT_ZONE_DEL_01_20260803,0.36,DEV_806c63ff5814,1,False,0.08,30,2,2939.55,2939.55,0
CLM_80665,W_60553a562ab6a7f2,ZONE_DEL_01,2026-08-17,2026-08-22 00:18:00,EVT_ZONE_DEL_01_20260817,1.37,DEV_806c63ff5814,1,False,0.74,18,1,725.63,0.0,1
CLM_80666,W_0b478719825e0080,ZONE_DEL_01,2026-06-29,2026-07-04 00:10:00,EVT_ZONE_DEL_01_20260629,2.35,DEV_e4c12adab1e1,1,False,0.04,10,2,305.72,305.72,0
CLM_80667,W_0b478719825e0080,ZONE_DEL_01,2026-07-06,2026-07-11 00:08:00,EVT_ZONE_DEL_01_20260706,0.03,DEV_e4c12adab1e1,1,False,0.07,8,2,1304.97,1304.97,0
CLM_80668,W_0b478719825e0080,ZONE_DEL_01,2026-07-20,2026-07-23 01:51:00,EVT_ZONE_DEL_01_20260720,0.46,DEV_e4c12adab1e1,1,False,0.04,111,1,236.44,236.44,0
CLM_80669,W_0b478719825e0080,ZONE_DEL_01,2026-08-03,2026-08-04 01:12:00,EVT_ZONE_DEL_01_20260803,3.85,DEV_e4c12adab1e1,1,False,0.01,72,5,1323.79,1323.79,0
CLM_80670,W_0b478719825e0080,ZONE_DEL_01,2026-08-17,2026-08-22 00:06:00,EVT_ZONE_DEL_01_20260817,1.88,DEV_e4c12adab1e1,1,False,0.09,6,2,214.95,214.95,0
CLM_80671,W_f8c79f3c29285144,ZONE_DEL_01,2026-06-29,2026-06-30 01:06:00,EVT_ZONE_DEL_01_20260629,0.48,DEV_9023865b09eb,1,False,0.02,66,1,543.09,543.09,0
CLM_80672,W_f8c79f3c29285144,ZONE_DEL_01,2026-07-06,2026-07-11 00:41:00,EVT_ZONE_DEL_01_20260706,1.04,DEV_9023865b09eb,1,False,0.08,41,2,3509.79,3509.79,0
CLM_80673,W_f8c79f3c29285144,ZONE_DEL_01,2026-07-20,2026-07-22 01:26:00,EVT_ZONE_DEL_01_20260720,3.41,DEV_9023865b09eb,1,False,0.07,86,2,1513.62,1513.62,0
CLM_80674,W_f8c79f3c29285144,ZONE_DEL_01,2026-08-03,2026-08-05 00:07:00,EVT_ZONE_DEL_01_20260803,0.22,DEV_9023865b09eb,1,False,0.04,7,3,3462.25,3462.25,0
CLM_80675,W_f8c79f3c29285144,ZONE_DEL_01,2026-08-17,2026-08-21 00:24:00,EVT_ZONE_DEL_01_20260817,0.33,DEV_9023865b09eb,1,False,0.0,24,3,774.79,774.79,0
CLM_80676,W_f8c79f3c29285144,ZONE_DEL_01,2026-08-31,2026-09-05 00:17:00,EVT_ZONE_DEL_01_20260831,1.11,DEV_9023865b09eb,1,False,0.02,17,2,953.2,953.2,0
CLM_80677,W_15d5e30ace24d9a9,ZONE_MAA_01,2026-07-06,2026-07-09 00:30:00,EVT_ZONE_MAA_01_20260706,4.6,DEV_71f1470ce386,1,False,0.03,30,1,508.05,508.05,0
CLM_80678,W_15d5e30ace24d9a9,ZONE_MAA_01,2026-09-14,2026-09-16 00:43:00,EVT_ZONE_MAA_01_20260914,2.9,DEV_71f1470ce386,1,False,0.06,43,1,412.83,412.83,0
CLM_80679,W_a69b3416f454131e,ZONE_BLR_01,2026-06-29,2026-07-01 01:59:00,EVT_ZONE_BLR_01_20260629,1.01,DEV_6630a2bedb25,1,False,0.08,119,3,408.0,408.0,0
CLM_80680,W_a69b3416f454131e,ZONE_BLR_01,2026-07-20,2026-07-23 01:52:00,EVT_ZONE_BLR_01_20260720,31.67,DEV_6630a2bedb25,1,False,0.05,112,2,632.38,0.0,1
CLM_80681,W_a69b3416f454131e,ZONE_BLR_01,2026-08-03,2026-08-08 00:12:00,EVT_ZONE_BLR_01_20260803,1.48,DEV_6630a2bedb25,1,False,0.05,12,1,977.32,977.32,0
CLM_80682,W_a69b3416f454131e,ZONE_BLR_01,2026-08-17,2026-08-20 00:18:00,EVT_ZONE_BLR_01_20260817,0.25,DEV_6630a2bedb25,1,False,0.09,18,4,660.62,660.62,0
CLM_80683,W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-06-29,2026-06-30 00:16:00,EVT_ZONE_BLR_01_20260629,2.11,DEV_1afe95b06d10,1,False,0.09,16,2,426.4,426.4,0
CLM_80684,W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-07-20,2026-07-23 00:17:00,EVT_ZONE_BLR_01_20260720,1.77,DEV_1afe95b06d10,1,False,0.09,17,3,542.63,542.63,0
CLM_80685,W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-08-03,2026-08-08 00:38:00,EVT_ZONE_BLR_01_20260803,4.13,DEV_1afe95b06d10,1,False,0.02,38,2,1033.48,1033.48,0
CLM_80686,W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-08-17,2026-08-19 00:11:00,EVT_ZONE_BLR_01_20260817,42.25,DEV_1afe95b06d10,1,False,0.04,11,2,403.0,0.0,1
CLM_80687,W_bbb7c13213af9802,ZONE_HYD_01,2026-07-13,2026-07-18 01:18:00,EVT_ZONE_HYD_01_20260713,1.54,DEV_758241ffcf70,1,False,0.06,78,3,410.82,410.82,0
CLM_80688,W_bbb7c13213af9802,ZONE_HYD_01,2026-07-27,2026-08-01 01:09:00,EVT_ZONE_HYD_01_20260727,2.01,DEV_758241ffcf70,1,False,0.01,69,3,813.92,813.92,0
CLM_80689,W_bbb7c13213af9802,ZONE_HYD_01,2026-08-17,2026-08-19 00:19:00,EVT_ZONE_HYD_01_20260817,1.37,DEV_758241ffcf70,1,False,0.06,19,2,756.34,756.34,0
CLM_80690,W_bbb7c13213af9802,ZONE_HYD_01,2026-09-07,2026-09-10 01:05:00,EVT_ZONE_HYD_01_20260907,0.27,DEV_758241ffcf70,1,False,0.02,65,2,662.9,662.9,0
CLM_80691,W_aba3400fc421af23,ZONE_BLR_01,2026-06-29,2026-07-03 00:05:00,EVT_ZONE_BLR_01_20260629,1.44,DEV_bb0760d417b0,1,False,0.03,5,4,588.37,588.37,0
CLM_80692,W_aba3400fc421af23,ZONE_BLR_01,2026-07-20,2026-07-23 00:25:00,EVT_ZONE_BLR_01_20260720,0.22,DEV_bb0760d417b0,1,False,0.09,25,1,455.83,455.83,0
CLM_80693,W_aba3400fc421af23,ZONE_BLR_01,2026-08-03,2026-08-08 00:11:00,EVT_ZONE_BLR_01_20260803,0.97,DEV_bb0760d417b0,1,False,0.04,11,1,902.5,902.5,0
CLM_80694,W_aba3400fc421af23,ZONE_BLR_01,2026-08-17,2026-08-21 02:43:00,EVT_ZONE_BLR_01_20260817,0.19,DEV_bb0760d417b0,1,False,0.01,163,5,507.39,507.39,0
CLM_80695,W_1c2bd39507a85c2e,ZONE_HYD_01,2026-07-13,2026-07-15 00:06:00,EVT_ZONE_HYD_01_20260713,1.18,DEV_04a74cc03c5d,1,False,0.07,6,4,550.29,550.29,0
CLM_80696,W_1c2bd39507a85c2e,ZONE_HYD_01,2026-07-27,2026-07-31 00:09:00,EVT_ZONE_HYD_01_20260727,0.45,DEV_04a74cc03c5d,1,False,0.1,9,3,1352.92,1352.92,0
CLM_80697,W_1c2bd39507a85c2e,ZONE_HYD_01,2026-08-17,2026-08-18 00:15:00,EVT_ZONE_HYD_01_20260817,0.95,DEV_04a74cc03c5d,1,False,0.09,15,4,690.61,690.61,0
CLM_80698,W_1c2bd39507a85c2e,ZONE_HYD_01,2026-09-07,2026-09-11 01:17:00,EVT_ZONE_HYD_01_20260907,2.37,DEV_04a74cc03c5d,1,False,0.02,77,1,513.6,513.6,0
CLM_80699,W_267d567a8c3d1814,ZONE_MAA_01,2026-07-06,2026-07-10 00:22:00,EVT_ZONE_MAA_01_20260706,2.18,DEV_f826cdeb3507,1,False,0.09,22,3,699.83,699.83,0
CLM_80700,W_267d567a8c3d1814,ZONE_MAA_01,2026-09-14,2026-09-19 00:29:00,EVT_ZONE_MAA_01_20260914,0.22,DEV_f826cdeb3507,1,False,0.02,29,1,638.72,638.72,0
CLM_80701,W_56ec7eb4eed5b146,ZONE_BLR_01,2026-06-29,2026-07-01 00:22:00,EVT_ZONE_BLR_01_20260629,2.4,DEV_08ff96e42c52,1,False,0.91,22,3,489.99,0.0,1
CLM_80702,W_56ec7eb4eed5b146,ZONE_BLR_01,2026-07-20,2026-07-23 01:27:00,EVT_ZONE_BLR_01_20260720,0.67,DEV_08ff96e42c52,1,False,0.04,87,3,577.23,577.23,0
CLM_80703,W_56ec7eb4eed5b146,ZONE_BLR_01,2026-08-03,2026-08-06 20:50:00,EVT_ZONE_BLR_01_20260803,1.66,DEV_08ff96e42c52,1,False,0.03,2690,2,644.7,0.0,1
CLM_80704,W_56ec7eb4eed5b146,ZONE_BLR_01,2026-08-17,2026-08-22 00:51:00,EVT_ZONE_BLR_01_20260817,0.2,DEV_08ff96e42c52,1,False,0.1,51,2,507.42,507.42,0
CLM_80705,W_d0546cf1f9834998,ZONE_DEL_01,2026-06-29,2026-07-02 00:19:00,EVT_ZONE_DEL_01_20260629,3.55,DEV_9f92e6fec387,1,False,0.03,19,2,673.79,673.79,0
CLM_80706,W_d0546cf1f9834998,ZONE_DEL_01,2026-07-06,2026-07-09 00:55:00,EVT_ZONE_DEL_01_20260706,1.11,DEV_9f92e6fec387,1,False,0.06,55,1,3563.69,3563.69,0
CLM_80707,W_d0546cf1f9834998,ZONE_DEL_01,2026-07-20,2026-07-22 00:26:00,EVT_ZONE_DEL_01_20260720,1.54,DEV_9f92e6fec387,1,False,0.08,26,1,1257.19,1257.19,0
CLM_80708,W_d0546cf1f9834998,ZONE_DEL_01,2026-08-03,2026-08-06 00:18:00,EVT_ZONE_DEL_01_20260803,1.59,DEV_9f92e6fec387,1,False,0.07,18,3,3124.3,3124.3,0
CLM_80709,W_d0546cf1f9834998,ZONE_DEL_01,2026-08-17,2026-08-20 00:47:00,EVT_ZONE_DEL_01_20260817,0.74,DEV_9f92e6fec387,1,False,0.07,47,3,608.73,608.73,0
CLM_80710,W_5f0fdf2510d6c035,ZONE_DEL_01,2026-06-29,2026-07-02 03:15:00,EVT_ZONE_DEL_01_20260629,1.87,DEV_b70e6fc499ba,1,False,0.07,195,2,321.04,321.04,0
CLM_80711,W_5f0fdf2510d6c035,ZONE_DEL_01,2026-07-06,2026-07-09 00:06:00,EVT_ZONE_DEL_01_20260706,1.41,DEV_b70e6fc499ba,1,False,0.0,6,2,1787.97,1787.97,0
CLM_80712,W_5f0fdf2510d6c035,ZONE_DEL_01,2026-07-20,2026-07-21 00:06:00,EVT_ZONE_DEL_01_20260720,0.9,DEV_b70e6fc499ba,1,False,0.05,6,3,451.0,451.0,0
CLM_80713,W_5f0fdf2510d6c035,ZONE_DEL_01,2026-08-03,2026-08-04 01:47:00,EVT_ZONE_DEL_01_20260803,1.17,DEV_b70e6fc499ba,1,False,0.0,107,2,1491.89,1491.89,0
CLM_80714,W_5f0fdf2510d6c035,ZONE_DEL_01,2026-08-17,2026-08-19 00:35:00,EVT_ZONE_DEL_01_20260817,0.38,DEV_b70e6fc499ba,1,False,0.07,35,1,293.12,293.12,0
CLM_80715,W_37286c3d6cd650a5,ZONE_MAA_01,2026-07-06,2026-07-10 02:19:00,EVT_ZONE_MAA_01_20260706,0.56,DEV_48e45a84c86f,1,False,0.1,139,1,482.12,482.12,0
CLM_80716,W_37286c3d6cd650a5,ZONE_MAA_01,2026-09-14,2026-09-15 00:39:00,EVT_ZONE_MAA_01_20260914,1.12,DEV_48e45a84c86f,1,False,0.1,39,5,543.1,543.1,0
CLM_80717,W_3da66f7f999ea8d2,ZONE_MAA_01,2026-07-06,2026-07-07 00:11:00,EVT_ZONE_MAA_01_20260706,1.42,DEV_61c251676d0a,1,False,0.07,11,1,555.32,555.32,0
CLM_80718,W_3da66f7f999ea8d2,ZONE_MAA_01,2026-09-14,2026-09-19 01:15:00,EVT_ZONE_MAA_01_20260914,0.78,DEV_61c251676d0a,1,False,0.07,1515,3,468.29,0.0,1
CLM_80719,W_920b7777eddc774b,ZONE_HYD_01,2026-07-13,2026-07-18 00:52:00,EVT_ZONE_HYD_01_20260713,0.87,DEV_d893ffc4156e,1,False,0.02,52,4,175.31,175.31,0
CLM_80720,W_920b7777eddc774b,ZONE_HYD_01,2026-07-27,2026-07-28 00:20:00,EVT_ZONE_HYD_01_20260727,0.04,DEV_d893ffc4156e,1,False,0.02,20,2,427.55,427.55,0
CLM_80721,W_920b7777eddc774b,ZONE_HYD_01,2026-08-17,2026-08-22 00:50:00,EVT_ZONE_HYD_01_20260817,0.17,DEV_d893ffc4156e,1,False,0.09,50,1,294.22,294.22,0
CLM_80722,W_920b7777eddc774b,ZONE_HYD_01,2026-09-07,2026-09-08 00:36:00,EVT_ZONE_HYD_01_20260907,0.91,DEV_d893ffc4156e,1,False,0.06,36,2,246.53,246.53,0
CLM_80723,W_c0c9210bc101366b,ZONE_BOM_01,2026-06-29,2026-07-03 01:09:00,EVT_ZONE_BOM_01_20260629,1.01,DEV_78ec3c6779d5,1,False,0.07,69,3,1624.14,1624.14,0
CLM_80724,W_c0c9210bc101366b,ZONE_BOM_01,2026-07-06,2026-07-09 00:16:00,EVT_ZONE_BOM_01_20260706,44.61,DEV_78ec3c6779d5,1,False,0.1,16,2,1455.0,0.0,1
CLM_80725,W_c0c9210bc101366b,ZONE_BOM_01,2026-07-13,2026-07-18 01:30:00,EVT_ZONE_BOM_01_20260713,1.27,DEV_78ec3c6779d5,1,False,0.86,90,2,742.08,0.0,1
CLM_80726,W_c0c9210bc101366b,ZONE_BOM_01,2026-07-20,2026-07-21 00:20:00,EVT_ZONE_BOM_01_20260720,0.96,DEV_78ec3c6779d5,1,False,0.09,20,1,1612.84,1612.84,0
CLM_80727,W_c0c9210bc101366b,ZONE_BOM_01,2026-07-27,2026-08-01 00:37:00,EVT_ZONE_BOM_01_20260727,0.69,DEV_78ec3c6779d5,1,False,0.08,37,3,935.51,935.51,0
CLM_80728,W_c0c9210bc101366b,ZONE_BOM_01,2026-08-03,2026-08-04 00:55:00,EVT_ZONE_BOM_01_20260803,0.26,DEV_78ec3c6779d5,1,False,0.78,55,2,861.22,0.0,1
CLM_80729,W_c0c9210bc101366b,ZONE_BOM_01,2026-08-10,2026-08-15 00:20:00,EVT_ZONE_BOM_01_20260810,1.51,DEV_78ec3c6779d5,1,False,0.01,20,3,755.75,755.75,0
CLM_80730,W_c0c9210bc101366b,ZONE_BOM_01,2026-08-17,2026-08-18 01:14:00,EVT_ZONE_BOM_01_20260817,0.12,DEV_78ec3c6779d5,1,False,0.02,74,2,1012.75,1012.75,0
CLM_80731,W_dc7d78cca46a3b0d,ZONE_HYD_01,2026-07-13,2026-07-17 01:00:00,EVT_ZONE_HYD_01_20260713,0.51,DEV_50d64d471c09,1,False,0.03,60,3,199.82,199.82,0
CLM_80732,W_dc7d78cca46a3b0d,ZONE_HYD_01,2026-07-27,2026-07-31 00:22:00,EVT_ZONE_HYD_01_20260727,1.02,DEV_50d64d471c09,1,False,0.86,22,6,266.71,0.0,1
CLM_80733,W_dc7d78cca46a3b0d,ZONE_HYD_01,2026-08-17,2026-08-18 01:02:00,EVT_ZONE_HYD_01_20260817,1.12,DEV_50d64d471c09,1,False,0.07,62,2,313.59,313.59,0
CLM_80734,W_dc7d78cca46a3b0d,ZONE_HYD_01,2026-09-07,2026-09-10 00:18:00,EVT_ZONE_HYD_01_20260907,1.0,DEV_50d64d471c09,1,False,0.0,18,1,219.27,219.27,0
CLM_80735,W_389fc546f40d7534,ZONE_MAA_01,2026-07-06,2026-07-07 00:29:00,EVT_ZONE_MAA_01_20260706,2.18,DEV_c92843158bcf,1,False,0.09,29,1,384.82,384.82,0
CLM_80736,W_389fc546f40d7534,ZONE_MAA_01,2026-09-14,2026-09-16 00:11:00,EVT_ZONE_MAA_01_20260914,1.0,DEV_c92843158bcf,1,False,0.0,11,2,291.49,291.49,0
CLM_80737,W_fa3032d0327a462b,ZONE_BLR_01,2026-06-29,2026-06-30 00:32:00,EVT_ZONE_BLR_01_20260629,1.8,DEV_2f2359222c3b,1,False,0.03,32,4,311.08,311.08,0
CLM_80738,W_fa3032d0327a462b,ZONE_BLR_01,2026-07-20,2026-07-24 00:13:00,EVT_ZONE_BLR_01_20260720,0.97,DEV_2f2359222c3b,1,False,0.02,13,1,278.61,278.61,0
CLM_80739,W_fa3032d0327a462b,ZONE_BLR_01,2026-08-03,2026-08-04 00:14:00,EVT_ZONE_BLR_01_20260803,2.12,DEV_2f2359222c3b,1,False,0.04,14,1,534.46,534.46,0
CLM_80740,W_fa3032d0327a462b,ZONE_BLR_01,2026-08-17,2026-08-19 00:43:00,EVT_ZONE_BLR_01_20260817,0.84,DEV_2f2359222c3b,1,False,0.07,43,3,266.41,266.41,0
CLM_80741,W_26d4157836929115,ZONE_BLR_01,2026-06-29,2026-07-01 00:47:00,EVT_ZONE_BLR_01_20260629,0.66,DEV_5479ff696686,1,False,0.09,47,2,495.32,495.32,0
CLM_80742,W_26d4157836929115,ZONE_BLR_01,2026-07-20,2026-07-21 00:25:00,EVT_ZONE_BLR_01_20260720,2.43,DEV_5479ff696686,1,False,0.04,25,1,638.54,638.54,0
CLM_80743,W_26d4157836929115,ZONE_BLR_01,2026-08-03,2026-08-06 00:07:00,EVT_ZONE_BLR_01_20260803,0.14,DEV_5479ff696686,1,False,0.09,7,1,877.83,877.83,0
CLM_80744,W_26d4157836929115,ZONE_BLR_01,2026-08-17,2026-08-19 00:45:00,EVT_ZONE_BLR_01_20260817,0.7,DEV_5479ff696686,1,False,0.07,45,1,456.28,456.28,0
CLM_80745,W_ade7dcd72d784710,ZONE_DEL_01,2026-06-29,2026-07-01 01:20:00,EVT_ZONE_DEL_01_20260629,0.67,DEV_5a9f8eeb182e,1,False,0.02,80,2,543.56,543.56,0
CLM_80746,W_ade7dcd72d784710,ZONE_DEL_01,2026-07-06,2026-07-08 00:30:00,EVT_ZONE_DEL_01_20260706,39.72,DEV_5a9f8eeb182e,1,False,0.04,30,2,3034.67,0.0,1
CLM_80747,W_ade7dcd72d784710,ZONE_DEL_01,2026-07-20,2026-07-21 00:40:00,EVT_ZONE_DEL_01_20260720,0.33,DEV_5a9f8eeb182e,1,False,0.1,40,1,989.24,989.24,0
